차례	항목	풀이	품사	빈도	개수	교재	교과	교양	문학	신문	잡지	대본	구어	기타
49687	어그러지다		동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
19024	어금니		명	6 	5 	0 	0 	0 	5 	0 	1 	0 	0 	0 
49688	어금닛소리		명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
3123	어긋나다		동	66 	35 	6 	7 	20 	9 	19 	4 	1 	0 	0 
4814	어기다01		동	39 	21 	0 	6 	15 	6 	10 	1 	0 	0 	1 
34722	어기적거리다01		동	2 	2 	0 	0 	0 	2 	0 	0 	0 	0 	0 
49689	어김없다		형	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
5947	어김없이		부	30 	22 	1 	0 	6 	9 	7 	5 	0 	0 	2 
49690	어깃장		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
975	어깨01		명	228 	68 	6 	23 	26 	121 	11 	17 	11 	6 	7 
49691	어깨깃		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34723	어깨너머		명	2 	2 	0 	0 	0 	2 	0 	0 	0 	0 	0 
24130	어깨너비		명	4 	2 	0 	4 	0 	0 	0 	0 	0 	0 	0 
49692	어깨높이		명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
17254	어깨동무		명	7 	4 	0 	0 	1 	6 	0 	0 	0 	0 	0 
49693	어깨동무하다		동	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
34724	어깨띠		명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
49694	어깨뼈		명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49695	어깨선	-線	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49696	어깨짐하다		동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
28155	어깨춤		명	3 	3 	0 	0 	0 	0 	0 	1 	2 	0 	0 
49697	어깻부들기		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
21241	어깻죽지		명	5 	5 	0 	0 	0 	4 	0 	0 	0 	0 	1 
17255	어눌하다	語訥-	형	7 	6 	0 	0 	1 	5 	0 	1 	0 	0 	0 
133	어느01		관	1,255 	153 	92 	90 	286 	298 	155 	200 	14 	30 	90 
4919	어느덧		부	38 	19 	2 	4 	3 	15 	3 	3 	0 	0 	8 
2028	어느새		부	108 	38 	2 	1 	7 	61 	2 	17 	6 	0 	12 
34725	어대01	魚袋	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
49698	어데		불	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
49699	어두움		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
9254	어두워지다		동	17 	12 	1 	2 	1 	9 	0 	1 	3 	0 	0 
12687	어두컴컴하다		형	11 	7 	1 	0 	0 	9 	1 	0 	0 	0 	0 
49700	어두컴컴해지다		동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49701	어둑시근하다		형	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
34726	어둑어둑		부	2 	2 	1 	0 	0 	0 	0 	0 	1 	0 	0 
21242	어둑어둑하다		형	5 	5 	0 	0 	0 	4 	0 	0 	0 	0 	1 
28156	어둑어둑해지다		동	3 	3 	0 	1 	0 	1 	0 	1 	0 	0 	0 
28157	어둑하다		형	3 	3 	0 	0 	0 	0 	0 	2 	1 	0 	0 
49702	어둑해지다		동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
1475	어둠		명	155 	39 	3 	0 	6 	99 	7 	19 	5 	0 	16 
49703	어둠길		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
34727	어둠살		명	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
34728	어둠상자	-箱子	명	2 	1 	0 	2 	0 	0 	0 	0 	0 	0 	0 
1476	어둡다		형	155 	77 	5 	13 	26 	60 	10 	22 	7 	2 	10 
34729	어드렇다		형	2 	2 	0 	0 	0 	1 	0 	0 	1 	0 	0 
49704	어드레스	address	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
49705	어드메		대	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
49706	어드바이스	advice	명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
28158	어드벤처	adventure	명	3 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 
1846	어디01		감	120 	51 	25 	2 	14 	41 	4 	7 	10 	2 	15 
155	어디01		대	1,148 	141 	150 	69 	164 	425 	62 	93 	61 	52 	72 
21243	어디어디		대	5 	5 	1 	0 	1 	0 	0 	1 	0 	1 	1 
6455	어딨다		불	27 	18 	0 	0 	0 	11 	0 	1 	9 	5 	1 
34730	어따		불	2 	2 	0 	0 	0 	1 	0 	0 	0 	1 	0 
28159	어따01		감	3 	1 	0 	0 	0 	3 	0 	0 	0 	0 	0 
4815	어때		불	39 	24 	6 	1 	2 	8 	0 	3 	8 	9 	2 
28160	어때서		불	3 	3 	0 	0 	0 	2 	0 	1 	0 	0 	0 
3697	어때요		불	54 	25 	26 	0 	3 	14 	0 	2 	5 	4 	0 
7842	어땠		불	21 	13 	4 	0 	6 	2 	0 	1 	0 	8 	0 
49707	어떠어떠하다		형	1 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
845	어떠하다		형	263 	73 	4 	72 	105 	23 	32 	15 	0 	5 	7 
2689	어떡하다		불	79 	37 	1 	0 	2 	22 	0 	8 	32 	8 	6 
67	어떤		관	1,917 	153 	124 	247 	569 	302 	153 	152 	8 	228 	134 
49708	어떤어떤		관	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
76	어떻다		형	1,748 	159 	182 	313 	318 	344 	136 	152 	74 	137 	92 
13571	어떻든		부	10 	7 	0 	0 	4 	1 	5 	0 	0 	0 	0 
49709	어뜩하다01		형	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49710	어뜩해지다		동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
34731	어라80		감	2 	2 	0 	0 	0 	0 	0 	0 	1 	0 	1 
34732	어럽쇼		감	2 	2 	0 	0 	0 	1 	0 	0 	0 	0 	1 
49711	어레인지	arrange	명	1 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
1455	어려움		명	157 	65 	5 	20 	33 	5 	44 	38 	0 	2 	10 
6640	어려워지다		동	26 	22 	1 	5 	7 	1 	6 	6 	0 	0 	0 
19025	어려워하다		동	6 	6 	0 	0 	0 	2 	1 	1 	0 	1 	1 
34733	어련히		부	2 	2 	0 	0 	0 	2 	0 	0 	0 	0 	0 
7843	어렴풋이		부	21 	19 	0 	0 	2 	8 	0 	7 	0 	3 	1 
34734	어렴풋하다		형	2 	2 	0 	0 	0 	1 	0 	1 	0 	0 	0 
223	어렵다		형	866 	150 	77 	66 	195 	75 	211 	129 	13 	49 	51 
19026	어렵사리		부	6 	5 	0 	0 	0 	3 	3 	0 	0 	0 	0 
24131	어로03	漁撈	명	4 	4 	0 	0 	3 	1 	0 	0 	0 	0 	0 
49712	어록01	語錄	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49713	어료지	御料地	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
11285	어루만지다		동	13 	12 	1 	2 	1 	4 	1 	2 	1 	0 	1 
49714	어룽01		명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
49715	어룽거리다		동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
6839	어류01	魚類	명	25 	6 	0 	3 	19 	3 	0 	0 	0 	0 	0 
13572	어르다01		동	10 	8 	0 	0 	4 	3 	0 	0 	0 	0 	3 
17256	어르신		명	7 	2 	1 	0 	0 	0 	0 	0 	6 	0 	0 
653	어른01		명	334 	80 	31 	46 	39 	78 	26 	42 	20 	5 	47 
11286	어른거리다		동	13 	12 	1 	0 	1 	7 	0 	2 	0 	0 	2 
28161	어른스럽다		형	3 	3 	2 	0 	0 	0 	0 	0 	0 	0 	1 
49716	어른스레		부	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
34735	어름01		명	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
49717	어름치01		명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
24132	어리광		명	4 	3 	0 	0 	0 	3 	0 	0 	0 	0 	1 
4141	어리다01	눈물이 ~	동	47 	27 	0 	4 	1 	21 	4 	9 	6 	0 	2 
49718	어리다02	눈이 부시다	동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
481	어리다03	나이가 적다	형	430 	95 	36 	22 	88 	109 	21 	95 	6 	14 	39 
34736	어리둥절		부	2 	2 	0 	0 	0 	1 	0 	1 	0 	0 	0 
8159	어리둥절하다		형	20 	16 	1 	0 	4 	5 	2 	3 	2 	0 	3 
28162	어리둥절해지다		동	3 	2 	0 	0 	1 	2 	0 	0 	0 	0 	0 
24133	어리둥절해하다		동	4 	3 	0 	0 	0 	2 	0 	0 	0 	0 	2 
34737	어리벙벙하다		형	2 	2 	1 	0 	0 	1 	0 	0 	0 	0 	0 
49719	어리비치다		동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34738	어리빙이		명	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
3698	어리석다		형	54 	31 	3 	3 	22 	8 	2 	1 	0 	0 	15 
34739	어리숙하다		형	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
12688	어린것		명	11 	7 	5 	0 	0 	3 	0 	1 	1 	0 	1 
4084	어린아이		명	48 	32 	6 	3 	13 	7 	4 	7 	0 	0 	8 
4624	어린애		명	41 	21 	2 	0 	3 	15 	0 	10 	4 	1 	6 
802	어린이01		명	275 	68 	7 	46 	28 	26 	102 	42 	1 	1 	22 
8160	어린이날		명	20 	7 	0 	0 	2 	10 	5 	0 	0 	0 	3 
49720	어린이부	-部	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
34740	어린이상	-像	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
49721	어린이집		명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49722	어린잎		명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24134	어림01		명	4 	4 	0 	0 	1 	2 	0 	0 	0 	0 	1 
49723	어림되다		동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
14637	어림없다01		형	9 	7 	0 	1 	1 	4 	2 	0 	1 	0 	0 
28163	어림잡다		동	3 	3 	0 	0 	0 	1 	1 	1 	0 	0 	0 
49724	어림하다01		동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49725	어릿광대		명	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
49726	어릿어릿01		부	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49727	어마나		감	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
10670	어마어마하다		형	14 	8 	0 	0 	7 	3 	2 	0 	0 	0 	2 
49728	어망	漁網	명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
3080	어머		감	67 	26 	14 	1 	4 	19 	0 	3 	23 	3 	0 
17257	어머나		감	7 	5 	3 	1 	0 	2 	0 	0 	0 	0 	1 
106	어머니01		명	1,436 	105 	89 	168 	114 	387 	58 	125 	11 	23 	461 
49729	어머니회	-會	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
2902	어머님		명	72 	24 	10 	0 	3 	5 	1 	30 	2 	11 	10 
28164	어머머		감	3 	3 	1 	0 	0 	1 	0 	1 	0 	0 	0 
34741	어머어마하다		형	2 	2 	0 	0 	1 	0 	0 	1 	0 	0 	0 
49730	어머어머		감	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
49731	어머이		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49732	어메		감	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
28165	어명02	御命	명	3 	1 	0 	0 	0 	0 	0 	0 	3 	0 	0 
49733	어묵	魚-	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
13573	어문02	語文	명	10 	2 	0 	0 	9 	0 	1 	0 	0 	0 	0 
49734	어문계	語文係	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
49735	어문과장	語文科長	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
49736	어문학	語文學	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
49737	어물어물		부	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
2577	어미01		명	83 	27 	1 	3 	20 	37 	1 	6 	4 	0 	11 
49738	어미06	語尾	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49739	어미젖		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
19027	어민01	漁民	명	6 	4 	0 	0 	1 	0 	3 	2 	0 	0 	0 
49740	어버버		부	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
21244	어버이		명	5 	5 	1 	1 	1 	0 	2 	0 	0 	0 	0 
17258	어버이날		명	7 	5 	1 	0 	0 	0 	2 	1 	0 	0 	3 
28166	어법02	語法	명	3 	3 	0 	0 	2 	0 	0 	1 	0 	0 	0 
49741	어벙하다		동	1 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
6456	어부03	漁夫	명	27 	5 	0 	1 	2 	17 	0 	7 	0 	0 	0 
49742	어부바		감	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
49743	어부지리	漁夫之利	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
28167	어불성설	語不成說	명	3 	3 	0 	0 	0 	1 	0 	2 	0 	0 	0 
49744	어빡자빡		부	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49745	어사화	御賜花	명	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
49746	어살	魚-	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
2775	어색하다02	語塞-	형	76 	36 	3 	1 	13 	33 	1 	6 	7 	11 	1 
34742	어색해지다	語塞-	동	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
49747	어색해하다	語塞-	동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
1522	어서01		부	150 	54 	39 	10 	6 	45 	0 	11 	21 	0 	18 
49748	어선01	魚船	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
8843	어선05	漁船	명	18 	5 	0 	0 	0 	15 	2 	1 	0 	0 	0 
49749	어선단	漁船團	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
8844	어설프다		형	18 	9 	1 	0 	5 	3 	0 	7 	2 	0 	0 
49750	어설피01		부	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
49751	어세02	漁稅	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
28168	어셈블러	assembler	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
15833	어셈블리	assembly	명	8 	1 	0 	0 	8 	0 	0 	0 	0 	0 	0 
8460	어수선하다		형	19 	10 	0 	0 	1 	13 	3 	2 	0 	0 	0 
34743	어순02	語順	명	2 	2 	1 	0 	0 	0 	0 	0 	0 	0 	1 
17259	어스름		명	7 	4 	0 	0 	0 	6 	0 	0 	0 	0 	1 
49752	어스세티카	aesthetica	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
17260	어슬렁거리다		동	7 	5 	0 	0 	1 	5 	0 	0 	0 	0 	1 
24135	어슬렁어슬렁		부	4 	4 	0 	1 	1 	1 	0 	1 	0 	0 	0 
34744	어슴푸레하다		형	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
28169	어슷02		부	3 	1 	0 	0 	0 	0 	0 	3 	0 	0 	0 
34745	어슷세기		명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
49753	어슷썰기		명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49754	어슷하다		형	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
11287	어시스트	assist	명	13 	1 	0 	0 	0 	0 	13 	0 	0 	0 	0 
28170	어시스트하다	assist-	동	3 	2 	0 	0 	0 	0 	3 	0 	0 	0 	0 
49755	어시장	魚市場	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49756	어아주	魚牙紬	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
10671	어안01		명	14 	5 	0 	0 	1 	11 	0 	0 	0 	0 	2 
49757	어양론		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
49758	어얘		부	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
15834	어어		감	8 	6 	0 	0 	0 	1 	0 	0 	1 	6 	0 
28171	어언	於焉	부	3 	3 	0 	0 	1 	1 	0 	0 	0 	0 	1 
49759	어언간	於焉間	부	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
6641	어업	漁業	명	26 	15 	1 	9 	7 	5 	3 	1 	0 	0 	0 
34746	어여		부	2 	2 	1 	0 	0 	1 	0 	0 	0 	0 	0 
19028	어여쁘다		형	6 	6 	1 	0 	1 	0 	0 	3 	0 	0 	1 
49760	어역80	語域	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24136	어엿하다		형	4 	4 	0 	1 	0 	0 	0 	3 	0 	0 	0 
34747	어영부영		부	2 	2 	0 	0 	0 	0 	0 	1 	0 	0 	1 
28172	어용	御用	명	3 	3 	0 	0 	0 	1 	1 	0 	0 	1 	0 
49761	어용상인	御用商人	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
34748	어용화	御用化	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
4920	어우러지다		동	38 	27 	0 	7 	11 	2 	3 	13 	0 	0 	2 
34749	어우르다		동	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
990	어울리다		동	224 	77 	24 	23 	31 	50 	7 	61 	8 	9 	11 
28173	어울림		명	3 	2 	0 	0 	3 	0 	0 	0 	0 	0 	0 
49762	어울어지다		동	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
17261	어원02	語源	명	7 	6 	0 	0 	5 	0 	0 	2 	0 	0 	0 
49763	어웨이	away	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7302	어유01		감	23 	15 	6 	0 	2 	3 	0 	1 	9 	1 	1 
49764	어유03	魚油	명	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
9255	어음01		명	17 	6 	0 	0 	6 	0 	8 	3 	0 	0 	0 
49765	어음02	語音	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
15835	어이02	~가 없다	명	8 	5 	0 	0 	0 	1 	3 	0 	4 	0 	0 
17262	어이03	어찌	부	7 	2 	1 	0 	0 	0 	0 	0 	0 	0 	6 
28174	어이04	어이구	감	3 	3 	0 	0 	0 	0 	0 	0 	1 	1 	1 
10672	어이05	부르는 말	감	14 	10 	0 	0 	2 	6 	0 	1 	0 	5 	0 
11951	어이구		감	12 	8 	2 	0 	1 	5 	0 	0 	4 	0 	0 
8461	어이없다		형	19 	18 	0 	1 	1 	6 	5 	2 	3 	0 	1 
34750	어이없이		부	2 	2 	0 	0 	0 	1 	0 	0 	0 	0 	1 
21245	어이쿠		감	5 	4 	0 	0 	0 	2 	0 	0 	1 	1 	1 
34751	어이하다		동	2 	2 	1 	0 	0 	1 	0 	0 	0 	0 	0 
34752	어인02		관	2 	2 	0 	0 	0 	1 	0 	1 	0 	0 	0 
14638	어장11	漁場	명	9 	6 	0 	2 	1 	0 	4 	0 	0 	0 	2 
49766	어장대	御將臺	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
28175	어저께		명	3 	2 	0 	0 	0 	0 	0 	0 	0 	1 	2 
34753	어저께		부	2 	2 	0 	0 	0 	0 	0 	0 	0 	2 	0 
34754	어전03	御前	명	2 	2 	0 	0 	2 	0 	0 	0 	0 	0 	0 
49767	어전04	御殿	명	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
15836	어정거리다		동	8 	4 	0 	0 	0 	7 	0 	0 	0 	0 	1 
49768	어정쩡		명	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
21246	어정쩡하다		형	5 	4 	0 	0 	2 	2 	0 	1 	0 	0 	0 
2252	어제01		명	96 	50 	28 	4 	6 	27 	7 	5 	2 	6 	11 
2138	어제01		부	102 	47 	25 	6 	3 	33 	9 	5 	10 	3 	8 
17263	어제오늘		명	7 	7 	0 	0 	2 	2 	2 	1 	0 	0 	0 
15837	어제저녁		명	8 	5 	1 	0 	0 	3 	0 	1 	0 	0 	3 
5378	어젯밤		명	34 	17 	7 	1 	2 	19 	0 	1 	2 	0 	2 
5645	어조05	語調	명	32 	20 	0 	0 	6 	15 	4 	3 	3 	0 	1 
28176	어족01	魚族	명	3 	2 	0 	2 	0 	0 	1 	0 	0 	0 	0 
34755	어족02	語族	명	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
49769	어종01	魚種	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
49770	어줍다		형	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
49771	어중01	於中	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24137	어중간하다	於中間-	형	4 	4 	0 	0 	1 	1 	1 	0 	0 	1 	0 
34756	어지간하다		형	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
13574	어지간히		부	10 	8 	2 	0 	0 	6 	1 	1 	0 	0 	0 
21247	어지러워지다		동	5 	3 	0 	2 	2 	1 	0 	0 	0 	0 	0 
34757	어지러이		부	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
24138	어지럼증	-症	명	4 	4 	0 	0 	1 	0 	2 	1 	0 	0 	0 
4292	어지럽다		형	45 	25 	2 	1 	9 	23 	4 	5 	1 	0 	0 
24139	어지럽혀지다		동	4 	3 	0 	0 	0 	2 	2 	0 	0 	0 	0 
11952	어지럽히다		동	12 	10 	1 	0 	3 	4 	2 	2 	0 	0 	0 
34758	어지르다		동	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
49772	어진혼	-魂	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
13575	어질다01		형	10 	5 	0 	0 	5 	3 	0 	2 	0 	0 	0 
49773	어질덤벙		부	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
34759	어질어질		부	2 	2 	0 	0 	0 	0 	0 	0 	1 	0 	1 
24140	어질어질하다		형	4 	3 	0 	0 	0 	1 	0 	2 	0 	0 	1 
7576	어째		불	22 	17 	3 	0 	3 	6 	1 	1 	2 	1 	5 
4536	어째서		불	42 	21 	2 	2 	16 	12 	4 	5 	0 	0 	1 
49774	어째요		불	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
9256	어쨌		불	17 	16 	1 	0 	2 	7 	1 	3 	2 	1 	0 
49775	어쨌건		부	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
1477	어쨌든		부	155 	53 	5 	0 	45 	57 	3 	21 	9 	10 	5 
49776	어쨌든지		부	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
14639	어쩌고저쩌고		부	9 	5 	0 	0 	0 	4 	0 	0 	0 	1 	4 
749	어쩌다01		동	288 	74 	8 	6 	36 	119 	10 	31 	44 	7 	27 
4537	어쩌다02		부	42 	29 	3 	1 	6 	16 	2 	8 	2 	0 	4 
8845	어쩌다가		부	18 	13 	1 	0 	4 	4 	0 	6 	0 	0 	3 
28177	어쩌면		감	3 	3 	0 	1 	0 	1 	0 	0 	0 	1 	0 
1354	어쩌면		부	170 	55 	6 	1 	22 	102 	5 	19 	2 	4 	9 
4085	어쩐지		부	48 	28 	7 	2 	6 	23 	1 	3 	1 	3 	2 
34760	어쩜		감	2 	2 	1 	0 	0 	1 	0 	0 	0 	0 	0 
9257	어쩜		부	17 	13 	1 	0 	1 	5 	0 	3 	7 	0 	0 
34761	어쭙잖다		형	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
1558	어찌		부	147 	62 	5 	6 	37 	28 	10 	25 	14 	1 	21 
7303	어찌나		부	23 	17 	5 	3 	3 	3 	0 	4 	3 	0 	2 
49777	어찌어찌		부	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
49778	어찌어찌하다		동	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
4293	어찌하다		동	45 	28 	0 	3 	3 	19 	2 	5 	6 	0 	7 
2505	어차피	於此彼	부	86 	42 	3 	0 	20 	38 	8 	1 	10 	6 	0 
13576	어처구니		명	10 	8 	0 	0 	1 	4 	2 	1 	0 	0 	2 
5130	어처구니없다		형	36 	22 	1 	1 	5 	16 	7 	1 	0 	0 	5 
28178	어처구니없어하다		동	3 	2 	0 	0 	0 	2 	1 	0 	0 	0 	0 
34762	어처구니없이		부	2 	2 	0 	0 	0 	0 	0 	1 	0 	0 	1 
19029	어촌	漁村	명	6 	3 	0 	1 	0 	4 	1 	0 	0 	0 	0 
28179	어치01	새	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
49779	어커스틱		명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
34763	어탐기	漁探機	명	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
28180	어태커	attacker	명	3 	1 	0 	0 	0 	0 	3 	0 	0 	0 	0 
7069	어투	語套	명	24 	5 	0 	0 	0 	24 	0 	0 	0 	0 	0 
14640	어판장	魚販場	명	9 	1 	0 	0 	0 	9 	0 	0 	0 	0 	0 
21248	어패류	魚貝類	명	5 	5 	0 	2 	0 	1 	2 	0 	0 	0 	0 
34764	어폐	語弊	명	2 	2 	0 	0 	0 	1 	1 	0 	0 	0 	0 
34765	어필하다	appeal-	동	2 	2 	0 	0 	0 	0 	0 	2 	0 	0 	0 
49780	어학02	語學	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
21249	어학연수	語學硏修	명	5 	2 	0 	0 	0 	4 	0 	1 	0 	0 	0 
21250	어항01	魚缸	명	5 	4 	0 	0 	2 	3 	0 	0 	0 	0 	0 
21251	어항02	漁港	명	5 	3 	0 	4 	0 	1 	0 	0 	0 	0 	0 
9687	어허		감	16 	11 	2 	0 	1 	4 	0 	1 	6 	1 	1 
49781	어허허		부	1 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
24141	어협	漁協	명	4 	1 	0 	0 	0 	4 	0 	0 	0 	0 	0 
49782	어화01		감	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
21252	어황	漁況	명	5 	1 	0 	0 	0 	5 	0 	0 	0 	0 	0 
34766	어획	漁獲	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
19030	어획고	漁獲高	명	6 	1 	0 	0 	0 	6 	0 	0 	0 	0 	0 
34767	어획되다	漁獲-	동	2 	2 	0 	0 	0 	1 	1 	0 	0 	0 	0 
10147	어획량	漁獲量	명	15 	3 	0 	0 	0 	7 	7 	1 	0 	0 	0 
49783	어획물	漁獲物	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
11288	어휘02	語彙	명	13 	5 	7 	0 	0 	4 	0 	1 	0 	0 	1 
34768	어휘력	語彙力	명	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
49784	어흠		감	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
34769	억01		감	2 	2 	0 	0 	0 	0 	0 	0 	2 	0 	0 
